# 由 agent_fingerprint/src/data_fetch 生成
# 时间: 2026-09-12 01:29:56
# x402 Facilitator/提交者画像（采样切片配对金额）
# kind=x402: 均单 ≤$5（微支付网关）
# kind=retail: 均单 ≥$20（零售中继，其付款方大概率不是 agent）
# 🔴 这些地址必须从 agent 样本中排除；retail 型用于装配端剔除被污染的付款方
# 窗口 42755201-50819862 | 6 切片 × 3000 块
address,source,note,n_settled,avg_usd,n_payers,kind
0x422e39ee12546bb524bc689f8901a2f540654870,x402_facilitator,settled=2 avg=$28.8750 payers=2 kind=retail,2,28.875,2,retail
0x4eef47d4e0c8d2a663c2f01b237ba584fa8abbd2,x402_facilitator,settled=2 avg=$78.7500 payers=2 kind=retail,2,78.75,2,retail
0x8ee8b20e9d4d2b22c81b54aca115f2061e94f8f2,x402_facilitator,settled=2 avg=$7.3500 payers=2 kind=mixed,2,7.35,2,mixed
0xb68900626e2bd736a57a25e2ecd5bc12a5ece283,x402_facilitator,settled=2 avg=$6.0200 payers=2 kind=mixed,2,6.02,2,mixed
0xf31d71bd74b1b28e6b10740ee236c85229e6cc4b,x402_facilitator,settled=2 avg=$3.8800 payers=2 kind=x402,2,3.88,2,x402
0xccabf0528d1dca9665138f9bd1362eb2373480ae,x402_facilitator,settled=2 avg=$0.0010 payers=1 kind=x402,2,0.001,1,x402
0x2a1b30a6886ec76c56c8b059beef1dcbcd97cb28,x402_facilitator,settled=2 avg=$7.8750 payers=2 kind=mixed,2,7.875,2,mixed
0xb8593a01e6564b87b199f79c7e90e689ad05c367,x402_facilitator,settled=2 avg=$17.3750 payers=2 kind=mixed,2,17.375,2,mixed
0x5823d5be3b7d9eb402ea8f549b4b539fd3559b21,x402_facilitator,settled=2 avg=$26.2500 payers=2 kind=retail,2,26.25,2,retail
0xb89a017e147a907ab8e869c58464adf0470ae8ac,x402_facilitator,settled=2 avg=$7.8750 payers=2 kind=mixed,2,7.875,2,mixed
0xd775863cf63e275c20424c0870243add50ae7f81,x402_facilitator,settled=2 avg=$117.5000 payers=1 kind=retail,2,117.5,1,retail
0x8183a114a7ab8f4a85ca0944bc179a5bd4b961da,x402_facilitator,settled=2 avg=$11.2500 payers=2 kind=mixed,2,11.25,2,mixed
0x80e77bd573c13a216380db0029fa5cfdc625127f,x402_facilitator,settled=2 avg=$22.5750 payers=2 kind=retail,2,22.575,2,retail
0x4337041d8047569945950ec533e3f1af96d7be70,x402_facilitator,settled=2 avg=$16.8700 payers=1 kind=mixed,2,16.87,1,mixed
0x493b2d8e29cbf691849cacc707c69ca5f8f3b916,x402_facilitator,settled=2 avg=$127.8600 payers=2 kind=retail,2,127.86,2,retail
0xe6a1c6785e230b1994d9ed1dae8a3f3149a90117,x402_facilitator,settled=2 avg=$31.5000 payers=1 kind=retail,2,31.5,1,retail
0x89443fd083d38e4e9a3d331344af2702efa4ba2a,x402_facilitator,settled=2 avg=$11.5500 payers=2 kind=mixed,2,11.55,2,mixed
0xdddfbe0c140d465d0b2d2ec381f48de72026e3d8,x402_facilitator,settled=2 avg=$11.0250 payers=1 kind=mixed,2,11.025,1,mixed
0x433702873e33d4846d399a75aaf96eacf181d0b2,x402_facilitator,settled=2 avg=$28.1100 payers=1 kind=retail,2,28.11,1,retail
0xc84ba98659a5bcbfbb7104677abd2f7429610cb3,x402_facilitator,settled=2 avg=$27.0800 payers=2 kind=retail,2,27.08,2,retail
0x2837aa74dc32386ba30067dad9ab8a2203e7f767,x402_facilitator,settled=2 avg=$11.0250 payers=1 kind=mixed,2,11.025,1,mixed
0x1f7e2907780671f0f35ebbc38f5e57e8ff45db96,x402_facilitator,settled=2 avg=$7.8750 payers=1 kind=mixed,2,7.875,1,mixed
0x69b3c0ffb5d5f7030f7cc7ff7bed5f4588b07ddd,x402_facilitator,settled=2 avg=$18.3750 payers=2 kind=mixed,2,18.375,2,mixed
0x4c4ac42e7506b522ecad84942f889361d55a536c,x402_facilitator,settled=2 avg=$10.5000 payers=2 kind=mixed,2,10.5,2,mixed
0x1f5f08be7e91e51774a5fc506c61c7f8b658656e,x402_facilitator,settled=2 avg=$25.2000 payers=1 kind=retail,2,25.2,1,retail
0x5a56703f46be1459b9b2806968661b6bd7ce3dee,x402_facilitator,settled=2 avg=$0.0010 payers=1 kind=x402,2,0.001,1,x402
0x705ff9178e23395f91923f5d7e951b74319b8eed,x402_facilitator,settled=2 avg=$10.5000 payers=1 kind=mixed,2,10.5,1,mixed
0x4337020f43d3d7d2f5e4160397efea49aefa5e7d,x402_facilitator,settled=2 avg=$105.3850 payers=1 kind=retail,2,105.385,1,retail
0x433707177eec628061e37777483a7fde7c0f403c,x402_facilitator,settled=2 avg=$8.4400 payers=1 kind=mixed,2,8.44,1,mixed
0x21e42ad439ea2f3c7241467c3e369693263d0fa9,x402_facilitator,settled=2 avg=$105.0000 payers=2 kind=retail,2,105.0,2,retail
0x5df6267998181ba02011b5734f1672cddd786428,x402_facilitator,settled=2 avg=$83.5600 payers=2 kind=retail,2,83.56,2,retail
0xdef829c78727fab05dd422204034f2bad07c551f,x402_facilitator,settled=2 avg=$1.0000 payers=1 kind=x402,2,1.0,1,x402
0x43370606d17d51d3c34c2319c5f8f1411e18a4ab,x402_facilitator,settled=2 avg=$18.8550 payers=1 kind=mixed,2,18.855,1,mixed
0x43370525d26c72e0a096e19cd4f45367b4b29369,x402_facilitator,settled=2 avg=$4.4100 payers=1 kind=x402,2,4.41,1,x402
0x78aa61e5d0c25604724cb99f587831f592ce3667,x402_facilitator,settled=2 avg=$19.9500 payers=1 kind=mixed,2,19.95,1,mixed
0x33cf39bd6004839d4ffd65d17c93da9a62c8fffe,x402_facilitator,settled=2 avg=$7.3500 payers=2 kind=mixed,2,7.35,2,mixed
0x27f563fce7475e25ae557355373bf692af15dfdc,x402_facilitator,settled=2 avg=$338.2500 payers=2 kind=retail,2,338.25,2,retail
0xd1bc3bbf57f8eb4b7bfad100977e83b99551096d,x402_facilitator,settled=2 avg=$10.5000 payers=2 kind=mixed,2,10.5,2,mixed
0x876441ebc24943523e3ccfa4c7c5dd1065277f4f,x402_facilitator,settled=2 avg=$8.9250 payers=1 kind=mixed,2,8.925,1,mixed
0x256b3cc1e516d124b3027ecd083aa5a940d1328e,x402_facilitator,settled=2 avg=$6.9150 payers=1 kind=mixed,2,6.915,1,mixed
0x4345bab1efb82d837e7bfa7cbfda968367c61ce9,x402_facilitator,settled=2 avg=$108.2350 payers=2 kind=retail,2,108.235,2,retail
0x6d7b5c7b01e0098b2f3618374db65c1e8adeaade,x402_facilitator,settled=2 avg=$3.3500 payers=1 kind=x402,2,3.35,1,x402
0x2309c6f14fa756cc022f85d46d4fc1a7fc79083c,x402_facilitator,settled=2 avg=$13.1250 payers=1 kind=mixed,2,13.125,1,mixed
0x2c2288644710addb7f911de5bcc0ae0a91451f1c,x402_facilitator,settled=2 avg=$39.9000 payers=1 kind=retail,2,39.9,1,retail
0x0abdc3fce14214061eaa568d840b586995f58e77,x402_facilitator,settled=2 avg=$15.7500 payers=1 kind=mixed,2,15.75,1,mixed
0x1cb5897e8bf4c995ef1d88604b041683ed05c0e2,x402_facilitator,settled=2 avg=$40.4250 payers=2 kind=retail,2,40.425,2,retail
0xafd1bf0bbedc6e2c0cd39e100e018aa4ef24680d,x402_facilitator,settled=2 avg=$29.4000 payers=1 kind=retail,2,29.4,1,retail
0x160a71f3180a58339761fb10b528ac79fa51c891,x402_facilitator,settled=2 avg=$54.6000 payers=2 kind=retail,2,54.6,2,retail
0x33a292b90b36f580cb077c4d49d0cfa25b1f877f,x402_facilitator,settled=2 avg=$10.4450 payers=2 kind=mixed,2,10.445,2,mixed
0x6647f3df3899a702bb9c883991361ffeff9e5526,x402_facilitator,settled=2 avg=$4.0750 payers=2 kind=x402,2,4.075,2,x402
0xd8cfbed12593b5a8d37b4d09ac8d9370f5de8eb7,x402_facilitator,settled=2 avg=$456.0450 payers=2 kind=retail,2,456.045,2,retail
0xca7de74eee4957730eac02c650402f2927a55001,x402_facilitator,settled=2 avg=$28.8750 payers=1 kind=retail,2,28.875,1,retail
0xbadaad453e2e1ab3979e4e2a631b60b07d5f25fd,x402_facilitator,settled=2 avg=$61.3250 payers=2 kind=retail,2,61.325,2,retail
0x629a38a6e1420dfaffc2ae3715fd87a2bd6dda9c,x402_facilitator,settled=2 avg=$8.9250 payers=2 kind=mixed,2,8.925,2,mixed
0x4337006f33e2940fcbebd899bf2396117e65df9b,x402_facilitator,settled=2 avg=$421.1650 payers=1 kind=retail,2,421.165,1,retail
0xc144d67bb4bcc624ae99e468f03b22ce1a85dd4e,x402_facilitator,settled=2 avg=$5.2500 payers=2 kind=mixed,2,5.25,2,mixed
0x40555647f03d44b09c918aed5e9df5d558e78ed1,x402_facilitator,settled=2 avg=$7.3500 payers=2 kind=mixed,2,7.35,2,mixed
0x7c94e9e7cb052d0a55cf5ae6bfba77106678b13e,x402_facilitator,settled=2 avg=$7.8750 payers=2 kind=mixed,2,7.875,2,mixed
0x505d8cb19951e199e0fc899cd2e61dc3e47f14d6,x402_facilitator,settled=2 avg=$160.9850 payers=2 kind=retail,2,160.985,2,retail
0x560fb984086e7fc0905beb2f04e1aa4e26d5a713,x402_facilitator,settled=2 avg=$5.7750 payers=1 kind=mixed,2,5.775,1,mixed
0x21ba2c2f9cb292cf72360776389099dd0e9a3ae0,x402_facilitator,settled=2 avg=$0.0030 payers=1 kind=x402,2,0.003,1,x402
0xe218fadb4e48ee527d212ef38281ef39531389ec,x402_facilitator,settled=2 avg=$31.5000 payers=2 kind=retail,2,31.5,2,retail
0x88c82f9097397089425779c259c5ebe730e65038,x402_facilitator,settled=2 avg=$3.1250 payers=2 kind=x402,2,3.125,2,x402
0x81000239ae8135c34ded4880ca1ed7ba5e341de5,x402_facilitator,settled=2 avg=$6.8250 payers=2 kind=mixed,2,6.825,2,mixed
0x2960a67cf59604eed472567ceb9033651260064b,x402_facilitator,settled=2 avg=$32.5500 payers=2 kind=retail,2,32.55,2,retail
0xa423a63b0e026b0fd1e0dd978c406ee072892cae,x402_facilitator,settled=2 avg=$125.0000 payers=1 kind=retail,2,125.0,1,retail
0xda2dc71e94c9d5573b3c7ae384f989950777f5ea,x402_facilitator,settled=2 avg=$10.5000 payers=2 kind=mixed,2,10.5,2,mixed
0xf11b75463b4f4ebc43b380d5b893521ca3b7db94,x402_facilitator,settled=2 avg=$56.3000 payers=2 kind=retail,2,56.3,2,retail
0x6dad0e8941b6f83d6a86e4a6072174788410b37c,x402_facilitator,settled=2 avg=$85.6200 payers=2 kind=retail,2,85.62,2,retail
0x8bc8fdb4d4a04d842cb7b2181a5d85c4bb41eb02,x402_facilitator,settled=2 avg=$6.3000 payers=2 kind=mixed,2,6.3,2,mixed
0x54b00b77be129d94afabf23d66e017b7e5e94384,x402_facilitator,settled=2 avg=$10.2500 payers=1 kind=mixed,2,10.25,1,mixed
0xfaf23c5cb91b822613697c01ab23f3713eea854b,x402_facilitator,settled=2 avg=$15.1250 payers=1 kind=mixed,2,15.125,1,mixed
0xaecf4542e3698f745ca5142a7aa22eb9ac808b75,x402_facilitator,settled=2 avg=$195.3250 payers=2 kind=retail,2,195.325,2,retail
0x1c064cb515cf602a1641fa0f5d89169e26c27baa,x402_facilitator,settled=2 avg=$31.5000 payers=2 kind=retail,2,31.5,2,retail
0x739021ba608b57aab90d45bfee748d645fda9c93,x402_facilitator,settled=2 avg=$49.2500 payers=2 kind=retail,2,49.25,2,retail
0x6d99e19fb0e833d78f9a9cd7af7467217838b433,x402_facilitator,settled=2 avg=$265.1250 payers=2 kind=retail,2,265.125,2,retail
0xb55c935791b202558b1c14f197a0875b79d62e3e,x402_facilitator,settled=2 avg=$6.3000 payers=2 kind=mixed,2,6.3,2,mixed
0x363e4e418e3ac0411dbff2cb9f606da3146b450d,x402_facilitator,settled=2 avg=$10.4200 payers=2 kind=mixed,2,10.42,2,mixed
0x14dd4f7bf5b3ab6902a287ff17bc31873d11a4ea,x402_facilitator,settled=2 avg=$10.5000 payers=2 kind=mixed,2,10.5,2,mixed
0xc4f0585fb2ff2291215fc188aec8dfee69483596,x402_facilitator,settled=2 avg=$78.7500 payers=2 kind=retail,2,78.75,2,retail
0xf7a9087fb26232ea88d3d15299b9bb5944b4eb8d,x402_facilitator,settled=2 avg=$16.8000 payers=2 kind=mixed,2,16.8,2,mixed
0x1668da37d8dce8413d9c00a287402c0b65a82c3e,x402_facilitator,settled=2 avg=$28.8750 payers=2 kind=retail,2,28.875,2,retail
0xfec0507a38a61497a79fb3874d02a1869d1cc394,x402_facilitator,settled=2 avg=$60.6250 payers=2 kind=retail,2,60.625,2,retail
0xd30127af7e3fed84ff9bdfac1cb69e888704c7ff,x402_facilitator,settled=2 avg=$55.1250 payers=1 kind=retail,2,55.125,1,retail
0xfb42a2e1cb679d876c4112cbfce2ab428b17406e,x402_facilitator,settled=2 avg=$5.7500 payers=2 kind=mixed,2,5.75,2,mixed
0xa2b7e460945e58876ad30abf51f79d18d4082c9a,x402_facilitator,settled=2 avg=$8.3200 payers=2 kind=mixed,2,8.32,2,mixed
0x5f600609868e0af5e0ad08ce5b5023ff1a7ee48e,x402_facilitator,settled=2 avg=$19.9500 payers=1 kind=mixed,2,19.95,1,mixed
0xe0ddb32f95b2ef013f38bdeced134fb622209b2b,x402_facilitator,settled=2 avg=$86.6250 payers=1 kind=retail,2,86.625,1,retail
0x6768a85edfebcb5ed0db961417c3c056571d2435,x402_facilitator,settled=2 avg=$7.3500 payers=2 kind=mixed,2,7.35,2,mixed
0x7540c25c054f6cf509862793239630be4e83af8d,x402_facilitator,settled=2 avg=$250.0000 payers=1 kind=retail,2,250.0,1,retail
0x48f07c16cbd5f12939e1ab24b8a23d161d6c3596,x402_facilitator,settled=2 avg=$140.0000 payers=1 kind=retail,2,140.0,1,retail
0x433735f12bc7c3729bee7b2338445d38fbb81b62,x402_facilitator,settled=2 avg=$137.6750 payers=1 kind=retail,2,137.675,1,retail
0x6351c235e6f7e08f80974009d01829e5a8250d62,x402_facilitator,settled=2 avg=$20.0000 payers=2 kind=retail,2,20.0,2,retail
0x8de7cc362ac1423ea7f1a3e175772cdbfe311c2c,x402_facilitator,settled=2 avg=$7.8750 payers=2 kind=mixed,2,7.875,2,mixed
0x97d447561fde10e959e782a29411d8f89586d80b,x402_facilitator,settled=2 avg=$1.1350 payers=1 kind=x402,2,1.135,1,x402
0x4af2ef4d8ef1ae8efd7dc78de82830eea431d9db,x402_facilitator,settled=2 avg=$484.6248 payers=2 kind=retail,2,484.624775,2,retail
0xbabde7062bae38d91023791a67dabf2f53b5428a,x402_facilitator,settled=2 avg=$0.5000 payers=2 kind=x402,2,0.5,2,x402
0x1363c7ff51ccce10258a7f7bddd63baab6aaf678,x402_facilitator,settled=2 avg=$0.0010 payers=2 kind=x402,2,0.001,2,x402
0x0156c3a810188e61d699b6f11466fe27b64cb0f5,x402_facilitator,settled=2 avg=$3466.2850 payers=2 kind=retail,2,3466.285,2,retail
0xabeff2763d7f040d87845dabd127b89715f43913,x402_facilitator,settled=2 avg=$16.2750 payers=1 kind=mixed,2,16.275,1,mixed
0x04bf493b56108ae20fc01918b7eaaeb5c4220d0e,x402_facilitator,settled=2 avg=$31.5000 payers=2 kind=retail,2,31.5,2,retail
0x8516875d303e54b2c07ea2aaa6eeaa9b71d60883,x402_facilitator,settled=2 avg=$15.1000 payers=2 kind=mixed,2,15.1,2,mixed
0x7daacccd459e1de79e905164b588e2902aed0217,x402_facilitator,settled=2 avg=$7.3500 payers=2 kind=mixed,2,7.35,2,mixed
0xbc4ff5bd60bd5dcbfbd2a06c90d2f2e5c1dccafd,x402_facilitator,settled=2 avg=$8.1900 payers=1 kind=mixed,2,8.19,1,mixed
0x15136f4e253692c7f24f35c66001606b85dbb513,x402_facilitator,settled=2 avg=$9.9750 payers=1 kind=mixed,2,9.975,1,mixed
0xe5a6b7bc8263705dde05ecc8f8a1912ed8b25fc5,x402_facilitator,settled=2 avg=$21.0000 payers=2 kind=retail,2,21.0,2,retail
0x29708d280d161dd0e6b5d12b77c91ccb2de88ed7,x402_facilitator,settled=2 avg=$14.8500 payers=2 kind=mixed,2,14.85,2,mixed
0x96b22c46df4d8fa4d3d885fcfdf02f51c5edcc5e,x402_facilitator,settled=2 avg=$56.1750 payers=1 kind=retail,2,56.175,1,retail
0xdb8203baa1f61a3dd7d8be4008c58e102e2b2748,x402_facilitator,settled=2 avg=$12.7500 payers=2 kind=mixed,2,12.75,2,mixed
0x2891d2f99bc447a591f06d896f5f72647aa1bc4c,x402_facilitator,settled=2 avg=$392.7150 payers=1 kind=retail,2,392.715,1,retail
0xada7f35aad93b745d90ea3e4056ed624044304ce,x402_facilitator,settled=2 avg=$20.6500 payers=2 kind=retail,2,20.65,2,retail
0x64b230d4d75a8f12fa6c252b1e46c57a196e8833,x402_facilitator,settled=2 avg=$6.2284 payers=1 kind=mixed,2,6.228423,1,mixed
0x81e3add2b2b6ee38558c8c5a347d4f79e7aeb98e,x402_facilitator,settled=1 avg=$0.0100 payers=1 kind=x402,1,0.01,1,x402
0x2f54db274570b8222583ef3eb8397e40edf1b176,x402_facilitator,settled=1 avg=$70.7000 payers=1 kind=retail,1,70.7,1,retail
0x021cc47adeca6673def958e324ca38023b80a5be,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0x612d72dc8402bba997c61aa82ce718ea23b2df5d,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0x3f61093f61817b29d9556d3b092e67746af8cdfd,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0x48ab4b0af4ddc2f666a3fcc43666c793889787a3,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0x290d8b8edcafb25042725cb9e78bcac36b8865f8,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0xe19635704ae3b77bc993358ff515d10cceae0ce1,x402_facilitator,settled=1 avg=$15.0000 payers=1 kind=mixed,1,15.0,1,mixed
0x718f3b1099234501875423d780a7a30104503eac,x402_facilitator,settled=1 avg=$10.1600 payers=1 kind=mixed,1,10.16,1,mixed
0xd0afb18e51a7b4ac7a4665b3c35fc8850494bdfe,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0xb7cef0cbc7bfba22c953c49f0192415fcd1ea062,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x0a7529e2fb7693880b12852389187d9fd079f28f,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x175b324330214bb6ce1a699ac3ffda57b8ae99fa,x402_facilitator,settled=1 avg=$11.5500 payers=1 kind=mixed,1,11.55,1,mixed
0x9d1f9c3d8bc5768d9b475666ba114cb64591cb22,x402_facilitator,settled=1 avg=$36.7500 payers=1 kind=retail,1,36.75,1,retail
0x9903788d2d2973788f073fd7e26a3274f68629c4,x402_facilitator,settled=1 avg=$27.8100 payers=1 kind=retail,1,27.81,1,retail
0x850e18692aff80875e832fe5bdc1cdf0a0285017,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x9c66f5da5664ca1c0b7a455dc12755b409a1aca6,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xcfc4ae80a44020ea11464f6a840b41d5a7c3e104,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x56132dc72fe62b57fb4cb62f353004e31122339e,x402_facilitator,settled=1 avg=$267.7500 payers=1 kind=retail,1,267.75,1,retail
0x1868088fd75a99525b0535928b454586ed8c1426,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xc07c731df2b5581eb11f336d8e1182323db9d718,x402_facilitator,settled=1 avg=$315.0000 payers=1 kind=retail,1,315.0,1,retail
0xd253836b3018d5724624f754e99fa7fdfd084d18,x402_facilitator,settled=1 avg=$19.9500 payers=1 kind=mixed,1,19.95,1,mixed
0x7dc9b07728533d200ea1899d3100420500689d7b,x402_facilitator,settled=1 avg=$50.0000 payers=1 kind=retail,1,50.0,1,retail
0x7685b1668ccf3ebbe7fcb9e57e5c33aaa7d04769,x402_facilitator,settled=1 avg=$25.0000 payers=1 kind=retail,1,25.0,1,retail
0x24a432d3189631e259f45ff62833c2306405540a,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x8bf27a599b4e4b06020223a4735cb9f9c98ba82e,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x238c388c382c599095644bb1fb0cd84c9a0ef4bb,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0xcf0aae29ab8c05286965ed00fcb9ebbea8f6a2c3,x402_facilitator,settled=1 avg=$99.5000 payers=1 kind=retail,1,99.5,1,retail
0x748ea84b31f9f85167224f28689d11e733101c74,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x10ee73de3ff18ffb5a18ce7e64202498f08031de,x402_facilitator,settled=1 avg=$84.0000 payers=1 kind=retail,1,84.0,1,retail
0x1c6381ae7f99c102c6d63d1cd9eaa5c404c9f5e7,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa82aa381ab9e2d785283ff7e646ad1e9b0cc4563,x402_facilitator,settled=1 avg=$18.9000 payers=1 kind=mixed,1,18.9,1,mixed
0xc246c1c6fac6ec84e0242c21ad72e5373012c595,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x0c68684aa35c03878a4b0cc3faab05988b5d47ce,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x0dc1fa303573a0689faecbeff6697e20b6d36214,x402_facilitator,settled=1 avg=$5.1500 payers=1 kind=mixed,1,5.15,1,mixed
0x62880f82e217279eaa30042b9528c761ec9a8b49,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xfa15ee28939b222b0448261a22156070f0a7813c,x402_facilitator,settled=1 avg=$0.0100 payers=1 kind=x402,1,0.01,1,x402
0xb834f1ea0be0fc39595d7352702721278bf755bc,x402_facilitator,settled=1 avg=$22.0500 payers=1 kind=retail,1,22.05,1,retail
0x6a9667348faccce7f696da2193dcc1573d7427ff,x402_facilitator,settled=1 avg=$11.5500 payers=1 kind=mixed,1,11.55,1,mixed
0x971ca242c4e4cc4e7894e7a9884030421a8370dd,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x0d6a0de568f45bf19d8c83dd424aad39c6beb704,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x5787a999019e835da79b5a98b744c86a69f5759e,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0xc89e73185c9bb17943a2bfc366b453cdb67f7958,x402_facilitator,settled=1 avg=$9.2600 payers=1 kind=mixed,1,9.26,1,mixed
0x4950f24ba3c672bdbc2df0c15c364bf859cf4a26,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0x1f153741a11113626e1e7f6f0ec80727d2878857,x402_facilitator,settled=1 avg=$189.0000 payers=1 kind=retail,1,189.0,1,retail
0x99d934c6eb73a993d932a79d20b5d4f4de9bec9d,x402_facilitator,settled=1 avg=$48.3000 payers=1 kind=retail,1,48.3,1,retail
0x0dd93b39fb1c08a0ddc309a34db1e6a2645136a5,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x065e1d34fd5382f46170ee0d8edf955dd7860a60,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0x823ecd00f2b9f027aefdcc76696d0c57524a6b6c,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0xe3475992d10d6419e702c3162cf89b2245de5b30,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x4184ba1c2acef4736c5cea1ec2eb84029130789b,x402_facilitator,settled=1 avg=$233.1700 payers=1 kind=retail,1,233.17,1,retail
0x2d188ddbe137397b470557450ec4bd8a5f767811,x402_facilitator,settled=1 avg=$3.2500 payers=1 kind=x402,1,3.25,1,x402
0x8817833447a5bbf9f2bccb1af10500a4dd084927,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x5944342b1235fa931ac150cf463268d806eb5572,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x398e3243fb58545fc7eb8f5163a84d2779a879a6,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x55b38de54aaae6fa8e79c13db99794224ca8f1a0,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x44ef09a60ff8fad94785f3a75de1848972869f63,x402_facilitator,settled=1 avg=$11.5500 payers=1 kind=mixed,1,11.55,1,mixed
0xf8ec4638743066c1fe0e26d9fb4f0021480637d4,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x636170902a547dfd4aeb94fb5972078160444405,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x757802df82aac751fce4d2c369bcd6cd1af86837,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0xaf62c21bdbe81fecbb586466d8622420ae3040b9,x402_facilitator,settled=1 avg=$25.0000 payers=1 kind=retail,1,25.0,1,retail
0xde5cde9640f22e4991ae0971a88c0f737610e1ff,x402_facilitator,settled=1 avg=$94.5000 payers=1 kind=retail,1,94.5,1,retail
0xa06c25905b460a1a74417a518dcb121f55c518fe,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xbbecbe90f28632a9d52ed67b33b43767b8c89285,x402_facilitator,settled=1 avg=$0.0125 payers=1 kind=x402,1,0.0125,1,x402
0x6d55b8b88d9bbdf29928e319c7b01be784bd0cde,x402_facilitator,settled=1 avg=$98.0000 payers=1 kind=retail,1,98.0,1,retail
0xe7f687e9f447e9dab3c5a001ba6eb0038bc3e174,x402_facilitator,settled=1 avg=$16.8000 payers=1 kind=mixed,1,16.8,1,mixed
0x1e92c48946c8058bdd5a27d8d49c29626e990cb7,x402_facilitator,settled=1 avg=$139.6500 payers=1 kind=retail,1,139.65,1,retail
0x70ba2d32d0a9140615092c8c6718fdcdc26cdd56,x402_facilitator,settled=1 avg=$27.3000 payers=1 kind=retail,1,27.3,1,retail
0xb1ed2cf5cc52f828cbf2eb77d1301007fe36f854,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xac5be3e7dfb3a10ead0fc6a9ad0166a318288698,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x2e87153ee6ebef252531feb091673cdcc5073c0b,x402_facilitator,settled=1 avg=$199.5000 payers=1 kind=retail,1,199.5,1,retail
0x33d4df9ebf7add6f7756454c11faf181ac0a5037,x402_facilitator,settled=1 avg=$19.9500 payers=1 kind=mixed,1,19.95,1,mixed
0x581b366f5ccac0c3838d2f64a0099f108ceceeb2,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0x271dd99b821bc6fa733ce788402d7605d8d071b4,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
